code_insee;code_postal;commune;wgs84;federation;licences_en_2011;moins_de_20_ans;entre_20_et_60_ans;plus_de_60_ans;femmes;femmes_moins_de_20_ans;femmes_de_20_a_60_ans;femmes_plus_de_60_ans;licences_en_zone_urbaine_sensible_zus;population_totale_2010;population_femme;population_femmes_de_moins_de_20_ans;population_femme_de_20_a_60_ans;population_femme_de_plus_de_60_ans;population_de_moins_de_20_ans;population_de_20_a_60_ans;population_de_plus_de_60_ans
78646;78000;VERSAILLES;48.8035403,2.1266886;FF de tennis;2622;1703;776;142;765;495;228;42;0;86110;44605;10841;23011;10753;22434;45479;18197
78646;78000;VERSAILLES;48.8035403,2.1266886;FF de rugby;425;283;136;6;9;1;7;1;0;86110;44605;10841;23011;10753;22434;45479;18197
78646;78000;VERSAILLES;48.8035403,2.1266886;FF de vol à voile;24;7;16;1;4;3;1;;0;86110;44605;10841;23011;10753;22434;45479;18197
78646;78000;VERSAILLES;48.8035403,2.1266886;FF du sport adapté;15;10;3;1;3;1;1;;0;86110;44605;10841;23011;10753;22434;45479;18197
78551;78100;ST GERMAIN EN LAYE;48.8990413,2.0942792;FF de judo-jujitsu et disciplines associées;468;387;79;1;112;86;26;;0;40481;21220;5093;11352;4775;10457;21901;8124
78551;78100;ST GERMAIN EN LAYE;48.8990413,2.0942792;FF de hockey sur glace;3;2;1;;;;;;0;40481;21220;5093;11352;4775;10457;21901;8124
78551;78100;ST GERMAIN EN LAYE;48.8990413,2.0942792;FF de boxe française, savate et disciplines associées;72;20;51;1;14;7;7;;0;40481;21220;5093;11352;4775;10457;21901;8124
78551;78100;ST GERMAIN EN LAYE;48.8990413,2.0942792;FF de ski nautique;10;6;4;;7;4;3;;0;40481;21220;5093;11352;4775;10457;21901;8124
78551;78100;ST GERMAIN EN LAYE;48.8990413,2.0942792;FF du sport travailliste;1;;1;;;;;;0;40481;21220;5093;11352;4775;10457;21901;8124
78551;78100;ST GERMAIN EN LAYE;48.8990413,2.0942792;Union nationale sportive Léo Lagrange;5;1;1;;2;1;;;0;40481;21220;5093;11352;4775;10457;21901;8124
78650;78110;LE VESINET;48.8944,2.12974;FF de basketball;135;102;31;2;25;14;11;;0;16249;8449;2041;4186;2222;4269;8109;3872
78650;78110;LE VESINET;48.8944,2.12974;FF de football;219;162;52;4;11;7;4;;0;16249;8449;2041;4186;2222;4269;8109;3872
78650;78110;LE VESINET;48.8944,2.12974;FF de golf;730;87;389;254;248;31;131;86;0;16249;8449;2041;4186;2222;4269;8109;3872
78650;78110;LE VESINET;48.8944,2.12974;FF de karaté et disciplines associées;124;82;39;3;34;20;14;;0;16249;8449;2041;4186;2222;4269;8109;3872
78650;78110;LE VESINET;48.8944,2.12974;FF de la montagne et de l'escalade;5;3;2;;;;;;0;16249;8449;2041;4186;2222;4269;8109;3872
78650;78110;LE VESINET;48.8944,2.12974;FF de motocyclisme;4;1;3;;;;;;0;16249;8449;2041;4186;2222;4269;8109;3872
78650;78110;LE VESINET;48.8944,2.12974;FF de sports de contact et disciplines associées;2;;2;;;;;;0;16249;8449;2041;4186;2222;4269;8109;3872
78650;78110;LE VESINET;48.8944,2.12974;FF handisport;1;;1;;;;;;0;16249;8449;2041;4186;2222;4269;8109;3872
78650;78110;LE VESINET;48.8944,2.12974;FF du sport adapté;1;;1;;;;;;0;16249;8449;2041;4186;2222;4269;8109;3872
78650;78110;LE VESINET;48.8944,2.12974;FF du sport universitaire;12;2;10;;4;2;2;;0;16249;8449;2041;4186;2222;4269;8109;3872
78192;78111;DAMMARTIN EN SERVE;48.9039102,1.6195257;FF des sociétés d'aviron;1;;1;;1;;1;;0;1028;502;148;292;62;318;577;133
78192;78111;DAMMARTIN EN SERVE;48.9039102,1.6195257;FF de basketball;4;4;;;3;3;;;0;1028;502;148;292;62;318;577;133
78192;78111;DAMMARTIN EN SERVE;48.9039102,1.6195257;FF de taekwondo et disciplines associées;7;6;1;;4;4;;;0;1028;502;148;292;62;318;577;133
78192;78111;DAMMARTIN EN SERVE;48.9039102,1.6195257;FF de hockey sur glace;1;1;;;;;;;0;1028;502;148;292;62;318;577;133
78192;78111;DAMMARTIN EN SERVE;48.9039102,1.6195257;FF de golf;17;2;12;3;5;;4;1;0;1028;502;148;292;62;318;577;133
78251;78112;FOURQUEUX;48.8865297,2.0644977;FF de badminton;2;1;1;;1;1;;;0;4085;2104;604;1055;445;1236;2001;848
78251;78112;FOURQUEUX;48.8865297,2.0644977;FF de taekwondo et disciplines associées;2;1;1;;;;;;0;4085;2104;604;1055;445;1236;2001;848
78251;78112;FOURQUEUX;48.8865297,2.0644977;FF de tennis de table;17;14;3;;2;2;;;0;4085;2104;604;1055;445;1236;2001;848
78251;78112;FOURQUEUX;48.8865297,2.0644977;FF de rugby;12;11;1;;1;;1;;0;4085;2104;604;1055;445;1236;2001;848
78251;78112;FOURQUEUX;48.8865297,2.0644977;FF de la montagne et de l'escalade;2;2;;;;;;;0;4085;2104;604;1055;445;1236;2001;848
78251;78112;FOURQUEUX;48.8865297,2.0644977;FF des pêcheurs en mer;1;1;;;;;;;0;4085;2104;604;1055;445;1236;2001;848
78251;78112;FOURQUEUX;48.8865297,2.0644977;FF de sports de contact et disciplines associées;5;4;1;;;;;;0;4085;2104;604;1055;445;1236;2001;848
78251;78112;FOURQUEUX;48.8865297,2.0644977;FF du sport travailliste;1;;1;;;;;;0;4085;2104;604;1055;445;1236;2001;848
78006;78113;ADAINVILLE;48.7223394,1.6514132;FF de gymnastique;3;3;;;3;3;;;0;759;388;99;214;76;180;434;145
78006;78113;ADAINVILLE;48.7223394,1.6514132;FF d'éducation physique et de gymnastique volontaire;7;;3;4;7;;3;4;0;759;388;99;214;76;180;434;145
78096;78113;BOURDONNE;48.756819,1.6644208;FF d'athlétisme;1;1;;;;;;;0;490;254;48;136;70;110;254;125
78096;78113;BOURDONNE;48.756819,1.6644208;FF de tennis;10;5;5;;1;;1;;0;490;254;48;136;70;110;254;125
78096;78113;BOURDONNE;48.756819,1.6644208;F nationale du sport en milieu rural;2;1;1;;2;1;1;;0;490;254;48;136;70;110;254;125
78171;78113;CONDE SUR VESGRE;48.7417887,1.6621733;FF de natation;3;1;2;;1;;1;;0;1139;554;150;312;92;321;644;174
78171;78113;CONDE SUR VESGRE;48.7417887,1.6621733;FF de tennis;23;12;10;1;7;3;4;;0;1139;554;150;312;92;321;644;174
78171;78113;CONDE SUR VESGRE;48.7417887,1.6621733;FF de tennis de table;5;4;1;;;;;;0;1139;554;150;312;92;321;644;174
78171;78113;CONDE SUR VESGRE;48.7417887,1.6621733;FF de golf;12;3;6;3;3;1;1;1;0;1139;554;150;312;92;321;644;174
78171;78113;CONDE SUR VESGRE;48.7417887,1.6621733;FF du sport automobile;2;1;1;;;;;;0;1139;554;150;312;92;321;644;174
78171;78113;CONDE SUR VESGRE;48.7417887,1.6621733;FF de motocyclisme;3;;3;;;;;;0;1139;554;150;312;92;321;644;174
78283;78113;GRANDCHAMP;48.719453,1.621088;FF de golf;5;1;4;;1;;1;;0;309;164;56;88;20;102;171;36
78283;78113;GRANDCHAMP;48.719453,1.621088;FF d'éducation physique et de gymnastique volontaire;3;;3;;3;;3;;0;309;164;56;88;20;102;171;36
78302;78113;LA HAUTEVILLE;48.704229,1.6197296;FF de tennis;26;12;11;3;10;5;4;1;0;176;88;21;51;17;43;98;36
78356;78114;MAGNY LES HAMEAUX;48.7394,2.05535;FF des sociétés d'aviron;1;;1;;;;;;0;9027;4587;1356;2522;710;2765;4965;1298
78356;78114;MAGNY LES HAMEAUX;48.7394,2.05535;FF de basketball;110;84;25;1;46;39;7;;30;9027;4587;1356;2522;710;2765;4965;1298
78356;78114;MAGNY LES HAMEAUX;48.7394,2.05535;FF des sports de glace;1;1;;;1;1;;;1;9027;4587;1356;2522;710;2765;4965;1298
78356;78114;MAGNY LES HAMEAUX;48.7394,2.05535;FF de tir;32;9;19;4;4;2;2;;14;9027;4587;1356;2522;710;2765;4965;1298
78356;78114;MAGNY LES HAMEAUX;48.7394,2.05535;FF de triathlon;5;2;3;;;;;;3;9027;4587;1356;2522;710;2765;4965;1298
78356;78114;MAGNY LES HAMEAUX;48.7394,2.05535;FF d'aïkido, d'aïkibudo et affinitaires;20;10;11;;;;;;7;9027;4587;1356;2522;710;2765;4965;1298
78356;78114;MAGNY LES HAMEAUX;48.7394,2.05535;FF des sports de billard;5;;5;;;;;;4;9027;4587;1356;2522;710;2765;4965;1298
78356;78114;MAGNY LES HAMEAUX;48.7394,2.05535;FF de karaté et disciplines associées;61;42;19;;17;16;1;;23;9027;4587;1356;2522;710;2765;4965;1298
78356;78114;MAGNY LES HAMEAUX;48.7394,2.05535;FF de motocyclisme;4;;4;;;;;;0;9027;4587;1356;2522;710;2765;4965;1298
78356;78114;MAGNY LES HAMEAUX;48.7394,2.05535;FF de spéléologie;1;;1;;;;;;0;9027;4587;1356;2522;710;2765;4965;1298
78356;78114;MAGNY LES HAMEAUX;48.7394,2.05535;FF de la retraite sportive;2;;;2;;;;;0;9027;4587;1356;2522;710;2765;4965;1298
78620;78117;TOUSSUS LE NOBLE;48.7459052,2.1146141;FF de basketball;5;4;1;;2;2;;;0;958;444;144;271;29;326;567;65
78620;78117;TOUSSUS LE NOBLE;48.7459052,2.1146141;FF de football;35;30;5;;3;3;;;0;958;444;144;271;29;326;567;65
78620;78117;TOUSSUS LE NOBLE;48.7459052,2.1146141;FF de triathlon;1;;1;;;;;;0;958;444;144;271;29;326;567;65
78164;78120;CLAIREFONTAINE EN YVELINE;48.61237,1.908489;F sportive et culturelle de France;2;1;1;;1;1;;;0;790;421;105;202;114;190;402;199
78517;78120;RAMBOUILLET;48.6482463,1.8328853;FF de badminton;94;11;83;;33;2;31;;0;26159;13840;3326;7370;3144;6618;14105;5436
78517;78120;RAMBOUILLET;48.6482463,1.8328853;FF d'escrime;63;48;15;;15;11;4;;0;26159;13840;3326;7370;3144;6618;14105;5436
78517;78120;RAMBOUILLET;48.6482463,1.8328853;FF de tir à l'arc;78;38;38;2;20;6;14;;0;26159;13840;3326;7370;3144;6618;14105;5436
78517;78120;RAMBOUILLET;48.6482463,1.8328853;FF d'aéromodélisme;13;2;8;3;1;;1;;0;26159;13840;3326;7370;3144;6618;14105;5436
78517;78120;RAMBOUILLET;48.6482463,1.8328853;FF du sport travailliste;44;2;39;3;7;1;6;;0;26159;13840;3326;7370;3144;6618;14105;5436
78601;78120;SONCHAMP;48.5758959,1.8784145;FF de handball;7;3;4;;;;;;0;1577;773;206;435;132;434;878;265
78601;78120;SONCHAMP;48.5758959,1.8784145;FF de rugby;13;5;8;;;;;;0;1577;773;206;435;132;434;878;265
78189;78121;CRESPIERES;48.8821534,1.9202924;FF de handball;3;2;1;;;;;;0;1574;792;215;414;163;440;813;321
78189;78121;CRESPIERES;48.8821534,1.9202924;FF du sport automobile;3;;3;;1;;1;;0;1574;792;215;414;163;440;813;321
78189;78121;CRESPIERES;48.8821534,1.9202924;FF des sports de billard;3;;2;1;1;;1;;0;1574;792;215;414;163;440;813;321
78189;78121;CRESPIERES;48.8821534,1.9202924;FF de sports de contact et disciplines associées;5;5;;;;;;;0;1574;792;215;414;163;440;813;321
78189;78121;CRESPIERES;48.8821534,1.9202924;F sportive et culturelle de France;4;3;1;;1;1;;;0;1574;792;215;414;163;440;813;321
78189;78121;CRESPIERES;48.8821534,1.9202924;FF du sport universitaire;2;1;1;;1;1;;;0;1574;792;215;414;163;440;813;321
78368;78124;MAREIL SUR MAULDRE;48.8936766,1.8647593;FF d'athlétisme;2;2;;;2;2;;;0;1731;867;226;467;174;450;924;356
78368;78124;MAREIL SUR MAULDRE;48.8936766,1.8647593;FF de football;66;43;21;1;2;;2;;0;1731;867;226;467;174;450;924;356
78368;78124;MAREIL SUR MAULDRE;48.8936766,1.8647593;FF de tennis;167;97;60;10;47;26;17;4;0;1731;867;226;467;174;450;924;356
78368;78124;MAREIL SUR MAULDRE;48.8936766,1.8647593;FF de tennis de table;5;;4;1;;;;;0;1731;867;226;467;174;450;924;356
78368;78124;MAREIL SUR MAULDRE;48.8936766,1.8647593;FF de golf;58;3;25;30;18;;7;11;0;1731;867;226;467;174;450;924;356
78368;78124;MAREIL SUR MAULDRE;48.8936766,1.8647593;FF de motocyclisme;1;;1;;;;;;0;1731;867;226;467;174;450;924;356
78368;78124;MAREIL SUR MAULDRE;48.8936766,1.8647593;FF de vol à voile;1;;;1;;;;;0;1731;867;226;467;174;450;924;356
78368;78124;MAREIL SUR MAULDRE;48.8936766,1.8647593;FF de vol libre;9;;9;;;;;;0;1731;867;226;467;174;450;924;356
78415;78124;MONTAINVILLE;48.8819027,1.8607397;FF de gymnastique;4;4;;;4;4;;;0;561;287;81;144;62;167;290;104
78415;78124;MONTAINVILLE;48.8819027,1.8607397;FF de tennis;31;20;10;1;15;10;5;;0;561;287;81;144;62;167;290;104
78415;78124;MONTAINVILLE;48.8819027,1.8607397;FF de hockey sur glace;1;;1;;;;;;0;561;287;81;144;62;167;290;104
78415;78124;MONTAINVILLE;48.8819027,1.8607397;FF de rugby;3;;3;;1;;1;;0;561;287;81;144;62;167;290;104
78415;78124;MONTAINVILLE;48.8819027,1.8607397;FF d'aéromodélisme;2;;2;;1;;1;;0;561;287;81;144;62;167;290;104
78415;78124;MONTAINVILLE;48.8819027,1.8607397;FF de baseball et softball;1;;1;;;;;;0;561;287;81;144;62;167;290;104
78269;78125;GAZERAN;48.6348196,1.771981;FF d'athlétisme;4;2;2;;1;;1;;0;1238;634;136;334;164;289;664;285
78269;78125;GAZERAN;48.6348196,1.771981;FF de football;36;16;20;;2;;2;;0;1238;634;136;334;164;289;664;285
78269;78125;GAZERAN;48.6348196,1.771981;FF de danse;5;3;2;;5;3;2;;0;1238;634;136;334;164;289;664;285
78464;78125;ORCEMONT;48.5878617,1.8104848;FF d'escrime;3;3;;;;;;;0;847;436;125;230;81;230;457;159
78464;78125;ORCEMONT;48.5878617,1.8104848;FF de planeur ultra léger motorisé;2;;1;1;;;;;0;847;436;125;230;81;230;457;159
78464;78125;ORCEMONT;48.5878617,1.8104848;FF pour l'entrainement physique dans le monde moderne - Sports pour tous (FFEPMM);1;;1;;1;;1;;0;847;436;125;230;81;230;457;159
78470;78125;ORPHIN;48.578978,1.7795522;FF d'athlétisme;4;1;3;;2;1;1;;0;913;443;122;249;72;245;505;163
78470;78125;ORPHIN;48.578978,1.7795522;FF de karaté et disciplines associées;18;10;6;2;8;3;3;2;0;913;443;122;249;72;245;505;163
78497;78125;POIGNY LA FORET;48.6758342,1.752986;FF de football;26;19;7;;1;;1;;0;1034;545;134;273;138;254;526;254
78516;78125;RAIZEUX;48.6248085,1.6809411;FF de badminton;3;1;2;;2;1;1;;0;847;397;86;230;81;221;455;171
78516;78125;RAIZEUX;48.6248085,1.6809411;FF de tennis de table;5;4;1;;;;;;0;847;397;86;230;81;221;455;171
78516;78125;RAIZEUX;48.6248085,1.6809411;FF de surf;1;1;;;;;;;0;847;397;86;230;81;221;455;171
78516;78125;RAIZEUX;48.6248085,1.6809411;FF pour l'entrainement physique dans le monde moderne - Sports pour tous (FFEPMM);2;;2;;1;;1;;0;847;397;86;230;81;221;455;171
78557;78125;ST HILARION;48.6208241,1.7350665;FF de basketball;6;3;3;;2;;2;;0;901;436;97;247;92;230;492;179
78557;78125;ST HILARION;48.6208241,1.7350665;FF d'escrime;2;2;;;;;;;0;901;436;97;247;92;230;492;179
78557;78125;ST HILARION;48.6208241,1.7350665;FF d'aéronautique;1;;1;;;;;;0;901;436;97;247;92;230;492;179
78655;78125;VIEILLE EGLISE YVELINES;48.6670606,1.8769982;FF de la course d'orientation;1;;;1;;;;;0;811;427;99;252;76;204;471;136
78655;78125;VIEILLE EGLISE YVELINES;48.6670606,1.8769982;FF de danse;15;13;2;;15;13;2;;0;811;427;99;252;76;204;471;136
78655;78125;VIEILLE EGLISE YVELINES;48.6670606,1.8769982;FF de planeur ultra léger motorisé;2;;1;1;;;;;0;811;427;99;252;76;204;471;136
78655;78125;VIEILLE EGLISE YVELINES;48.6670606,1.8769982;F nationale du sport en milieu rural;43;7;17;19;27;6;13;8;0;811;427;99;252;76;204;471;136
78033;78126;AULNAY SUR MAULDRE;48.9296863,1.8411487;FF d'athlétisme;4;3;1;;1;1;;;0;1158;606;168;339;98;313;670;174
78033;78126;AULNAY SUR MAULDRE;48.9296863,1.8411487;FF de natation;5;4;1;;3;2;1;;0;1158;606;168;339;98;313;670;174
78033;78126;AULNAY SUR MAULDRE;48.9296863,1.8411487;FF de tennis;24;13;5;6;4;2;2;;0;1158;606;168;339;98;313;670;174
78033;78126;AULNAY SUR MAULDRE;48.9296863,1.8411487;FF de tennis de table;8;1;7;;2;1;1;;0;1158;606;168;339;98;313;670;174
78033;78126;AULNAY SUR MAULDRE;48.9296863,1.8411487;F nationale du sport en milieu rural;1;;1;;1;;1;;0;1158;606;168;339;98;313;670;174
78140;78130;CHAPET;48.9661049,1.9342435;FF de football;11;3;7;1;;;;;0;1180;605;168;328;109;325;655;200
78140;78130;CHAPET;48.9661049,1.9342435;FF de tennis de table;1;;1;;1;;1;;0;1180;605;168;328;109;325;655;200
78140;78130;CHAPET;48.9661049,1.9342435;FF de tir à l'arc;1;1;;;;;;;0;1180;605;168;328;109;325;655;200
78140;78130;CHAPET;48.9661049,1.9342435;FF d'aéronautique;2;;2;;;;;;0;1180;605;168;328;109;325;655;200
78440;78130;LES MUREAUX;48.9958047,1.9090697;FF des sociétés d'aviron;30;16;12;2;13;8;4;1;1;30859;15442;4631;8601;2211;9335;16808;4716
78440;78130;LES MUREAUX;48.9958047,1.9090697;FF d'escrime;21;13;7;1;9;6;3;;0;30859;15442;4631;8601;2211;9335;16808;4716
78440;78130;LES MUREAUX;48.9958047,1.9090697;FF de tennis;123;62;50;11;28;19;7;2;16;30859;15442;4631;8601;2211;9335;16808;4716
78440;78130;LES MUREAUX;48.9958047,1.9090697;FF de volley-ball;7;3;3;;3;2;2;;0;30859;15442;4631;8601;2211;9335;16808;4716
78440;78130;LES MUREAUX;48.9958047,1.9090697;FF des sports de billard;3;;1;2;;;;;0;30859;15442;4631;8601;2211;9335;16808;4716
78440;78130;LES MUREAUX;48.9958047,1.9090697;FF de bowling et de sports de quilles;3;;2;1;1;;1;;0;30859;15442;4631;8601;2211;9335;16808;4716
78440;78130;LES MUREAUX;48.9958047,1.9090697;Union nationale du sport scolaire (UNSS);1408;1318;90;;562;548;14;;406;30859;15442;4631;8601;2211;9335;16808;4716
78640;78140;VELIZY VILLACOUBLAY;48.7826191,2.1906082;FF d'altérophilie, musculation, force athlétique et culturisme;173;7;140;26;60;2;48;10;0;20089;10128;2119;5415;2595;4481;11058;4550
78640;78140;VELIZY VILLACOUBLAY;48.7826191,2.1906082;Fédération sportive des ASPTT;3;1;2;;1;1;;;0;20089;10128;2119;5415;2595;4481;11058;4550
78640;78140;VELIZY VILLACOUBLAY;48.7826191,2.1906082;Union nationale du sport scolaire (UNSS);568;568;;;228;228;;;0;20089;10128;2119;5415;2595;4481;11058;4550
78158;78150;LE CHESNAY;48.8278506,2.1319603;FF des sociétés d'aviron;57;18;30;9;18;6;11;1;0;28975;15421;3452;7958;4011;6872;15321;6783
78158;78150;LE CHESNAY;48.8278506,2.1319603;FF des sports de glace;5;3;1;1;4;3;;1;0;28975;15421;3452;7958;4011;6872;15321;6783
78158;78150;LE CHESNAY;48.8278506,2.1319603;FF de golf;880;94;449;337;268;19;122;127;0;28975;15421;3452;7958;4011;6872;15321;6783
78158;78150;LE CHESNAY;48.8278506,2.1319603;FF de vol libre;35;;35;;9;;9;;0;28975;15421;3452;7958;4011;6872;15321;6783
78158;78150;LE CHESNAY;48.8278506,2.1319603;FF de la retraite sportive;1;;;1;;;;;0;28975;15421;3452;7958;4011;6872;15321;6783
78158;78150;LE CHESNAY;48.8278506,2.1319603;F nationale du sport en milieu rural;4;;1;3;2;;1;1;0;28975;15421;3452;7958;4011;6872;15321;6783
78524;78150;ROCQUENCOURT;48.8338945,2.1052933;FF de golf;188;16;78;94;69;5;32;32;0;3215;1724;271;849;604;547;1592;1075
78524;78150;ROCQUENCOURT;48.8338945,2.1052933;FF de surf;1;1;;;;;;;0;3215;1724;271;849;604;547;1592;1075
78524;78150;ROCQUENCOURT;48.8338945,2.1052933;FF pour l'entrainement physique dans le monde moderne - Sports pour tous (FFEPMM);10;;4;6;8;;4;4;0;3215;1724;271;849;604;547;1592;1075
78372;78160;MARLY LE ROI;48.8670484,2.093387;FF de football;349;226;121;2;5;3;2;;0;16614;8881;2115;4543;2223;4265;8658;3692
78372;78160;MARLY LE ROI;48.8670484,2.093387;FF de tennis;576;307;216;53;174;102;61;11;0;16614;8881;2115;4543;2223;4265;8658;3692
78372;78160;MARLY LE ROI;48.8670484,2.093387;FF d'aïkido, d'aïkibudo et affinitaires;25;18;6;1;;;;;0;16614;8881;2115;4543;2223;4265;8658;3692
78372;78160;MARLY LE ROI;48.8670484,2.093387;FF des sports de billard;1;;1;;;;;;0;16614;8881;2115;4543;2223;4265;8658;3692
78372;78160;MARLY LE ROI;48.8670484,2.093387;FF d'éducation physique et de gymnastique volontaire;12;;8;4;11;;7;4;0;16614;8881;2115;4543;2223;4265;8658;3692
78126;78170;LA CELLE ST CLOUD;48.8478012,2.1441863;FF de golf;658;71;362;225;194;14;97;83;0;20971;11110;2806;5580;2724;5784;10652;4535
78126;78170;LA CELLE ST CLOUD;48.8478012,2.1441863;FF de sauvetage et secourisme;1;;1;;;;;;0;20971;11110;2806;5580;2724;5784;10652;4535
78126;78170;LA CELLE ST CLOUD;48.8478012,2.1441863;FF d'éducation physique et de gymnastique volontaire;382;3;157;222;357;3;155;199;0;20971;11110;2806;5580;2724;5784;10652;4535
78126;78170;LA CELLE ST CLOUD;48.8478012,2.1441863;FF pour l'entrainement physique dans le monde moderne - Sports pour tous (FFEPMM);196;2;48;146;167;1;39;127;0;20971;11110;2806;5580;2724;5784;10652;4535
78126;78170;LA CELLE ST CLOUD;48.8478012,2.1441863;FF du sport universitaire;22;;22;;3;;3;;0;20971;11110;2806;5580;2724;5784;10652;4535
78423;78180;MONTIGNY LE BRETONNEUX;48.7759215,2.0249424;FF de taekwondo et disciplines associées;102;73;28;1;31;14;16;1;1;33337;16937;4375;10819;1743;8793;21179;3365
78423;78180;MONTIGNY LE BRETONNEUX;48.7759215,2.0249424;FF du sport automobile;12;2;9;;;;;;2;33337;16937;4375;10819;1743;8793;21179;3365
78423;78180;MONTIGNY LE BRETONNEUX;48.7759215,2.0249424;FF de pêche sportive au coup;1;;1;;;;;;0;33337;16937;4375;10819;1743;8793;21179;3365
78423;78180;MONTIGNY LE BRETONNEUX;48.7759215,2.0249424;FF de ski nautique;2;2;;;1;1;;;1;33337;16937;4375;10819;1743;8793;21179;3365
78621;78190;TRAPPES;48.7760957,1.9988356;FF de basketball;224;161;58;5;80;60;19;1;142;29380;14977;5013;8374;1589;9953;16327;3098
78621;78190;TRAPPES;48.7760957,1.9988356;FF de natation;419;236;145;38;282;127;121;34;199;29380;14977;5013;8374;1589;9953;16327;3098
78621;78190;TRAPPES;48.7760957,1.9988356;FF de tir;17;;12;5;;;;;5;29380;14977;5013;8374;1589;9953;16327;3098
78621;78190;TRAPPES;48.7760957,1.9988356;FF de golf;47;6;34;7;8;2;5;1;14;29380;14977;5013;8374;1589;9953;16327;3098
78621;78190;TRAPPES;48.7760957,1.9988356;FF de boxe française, savate et disciplines associées;4;;4;;2;;2;;1;29380;14977;5013;8374;1589;9953;16327;3098
78072;78200;BOINVILLIERS;48.9173328,1.661586;FF de boxe;1;1;;;;;;;0;268;136;33;76;27;66;148;54
78072;78200;BOINVILLIERS;48.9173328,1.661586;FF de handball;1;1;;;1;1;;;0;268;136;33;76;27;66;148;54
78082;78200;BOISSY MAUVOISIN;48.9633209,1.5775544;FF de tennis;11;6;5;;3;1;2;;0;624;308;91;165;52;185;335;103
78082;78200;BOISSY MAUVOISIN;48.9633209,1.5775544;FF de sports de contact et disciplines associées;1;1;;;;;;;0;624;308;91;165;52;185;335;103
78118;78200;BUCHELAY;48.9793554,1.6716534;FF des sociétés d'aviron;2;2;;;1;1;;;0;2346;1146;300;650;195;645;1308;392
78118;78200;BUCHELAY;48.9793554,1.6716534;FF de badminton;2;1;1;;1;1;;;0;2346;1146;300;650;195;645;1308;392
78118;78200;BUCHELAY;48.9793554,1.6716534;FF de ski;1;;1;;;;;;0;2346;1146;300;650;195;645;1308;392
78118;78200;BUCHELAY;48.9793554,1.6716534;FF d'aéromodélisme;1;;1;;;;;;0;2346;1146;300;650;195;645;1308;392
78231;78200;FAVRIEUX;48.9438512,1.6432873;FF de judo-jujitsu et disciplines associées;1;1;;;;;;;0;148;75;16;44;14;34;83;30
78234;78200;FLACOURT;48.9272588,1.6475097;FF de judo-jujitsu et disciplines associées;2;2;;;;;;;0;140;66;10;40;16;31;80;30
78245;78200;FONTENAY MAUVOISIN;48.9642384,1.6540329;FF de tennis;21;12;9;;8;4;4;;0;418;210;60;113;37;121;217;80
78324;78200;JOUY MAUVOISIN;48.9761833,1.648883;FF de judo-jujitsu et disciplines associées;16;13;2;1;3;3;;;0;553;274;68;153;53;143;304;106
78354;78200;MAGNANVILLE;48.9681039,1.6847431;FF de judo-jujitsu et disciplines associées;88;54;33;1;28;20;8;;0;5846;3016;706;1513;797;1487;3025;1334
78354;78200;MAGNANVILLE;48.9681039,1.6847431;FF de ski;2;;1;1;;;;;0;5846;3016;706;1513;797;1487;3025;1334
78354;78200;MAGNANVILLE;48.9681039,1.6847431;FF de triathlon;1;;1;;;;;;0;5846;3016;706;1513;797;1487;3025;1334
78354;78200;MAGNANVILLE;48.9681039,1.6847431;FF de rugby;14;9;5;;1;1;;;0;5846;3016;706;1513;797;1487;3025;1334
78354;78200;MAGNANVILLE;48.9681039,1.6847431;FF d'aéromodélisme;5;1;4;;1;1;;;0;5846;3016;706;1513;797;1487;3025;1334
78354;78200;MAGNANVILLE;48.9681039,1.6847431;FF d'aéronautique;1;;1;;;;;;0;5846;3016;706;1513;797;1487;3025;1334
78354;78200;MAGNANVILLE;48.9681039,1.6847431;FF de bowling et de sports de quilles;3;1;2;;;;;;0;5846;3016;706;1513;797;1487;3025;1334
78354;78200;MAGNANVILLE;48.9681039,1.6847431;FF des pêcheurs en mer;1;;;1;;;;;0;5846;3016;706;1513;797;1487;3025;1334
78361;78200;MANTES LA JOLIE;48.9891971,1.7140683;FF de judo-jujitsu et disciplines associées;232;190;41;1;56;48;8;;90;42969;21623;6356;11900;3367;13044;23445;6480
78361;78200;MANTES LA JOLIE;48.9891971,1.7140683;FF de bowling et de sports de quilles;3;;1;2;;;;;0;42969;21623;6356;11900;3367;13044;23445;6480
78361;78200;MANTES LA JOLIE;48.9891971,1.7140683;FF du sport travailliste;2;1;1;;;;;;0;42969;21623;6356;11900;3367;13044;23445;6480
78361;78200;MANTES LA JOLIE;48.9891971,1.7140683;Union nationale sportive Léo Lagrange;2;2;;;2;2;;;0;42969;21623;6356;11900;3367;13044;23445;6480
78362;78200;MANTES LA VILLE;48.9748938,1.7109449;FF d'altérophilie, musculation, force athlétique et culturisme;26;2;23;1;3;;3;;7;19234;9894;2712;5299;1883;5430;10475;3329
78362;78200;MANTES LA VILLE;48.9748938,1.7109449;FF de tir à l'arc;9;4;4;1;3;1;1;1;1;19234;9894;2712;5299;1883;5430;10475;3329
78362;78200;MANTES LA VILLE;48.9748938,1.7109449;FF de triathlon;1;;1;;;;;;0;19234;9894;2712;5299;1883;5430;10475;3329
78362;78200;MANTES LA VILLE;48.9748938,1.7109449;FF de danse;5;1;4;;2;;2;;0;19234;9894;2712;5299;1883;5430;10475;3329
