code_insee;code_postal;commune;wgs84;federation;licences_en_2011;moins_de_20_ans;entre_20_et_60_ans;plus_de_60_ans;femmes;femmes_moins_de_20_ans;femmes_de_20_a_60_ans;femmes_plus_de_60_ans;licences_en_zone_urbaine_sensible_zus;population_totale_2010;population_femme;population_femmes_de_moins_de_20_ans;population_femme_de_20_a_60_ans;population_femme_de_plus_de_60_ans;population_de_moins_de_20_ans;population_de_20_a_60_ans;population_de_plus_de_60_ans
77153;77230;DAMMARTIN EN GOELE;49.0530003,2.6772651;FF d'éducation physique et de gymnastique volontaire;116;8;86;22;84;2;65;17;0;8052;4051;1033;2467;551;2137;4948;967
77241;77230;JUILLY;49.0138981,2.7045957;FF de tennis;77;37;33;6;27;13;10;4;0;2156;1057;342;571;144;751;1165;240
77241;77230;JUILLY;49.0138981,2.7045957;FF de golf;6;;3;3;2;;;2;0;2156;1057;342;571;144;751;1165;240
77259;77230;LONGPERRIER;49.052266,2.6602525;FF de roller sports;2;2;;;2;2;;;0;2454;1251;363;778;110;725;1522;207
77259;77230;LONGPERRIER;49.052266,2.6602525;FF d'éducation physique et de gymnastique volontaire;33;;30;3;24;;21;3;0;2454;1251;363;778;110;725;1522;207
77273;77230;MARCHEMORET;49.0504362,2.7712838;FF d'athlétisme;5;4;1;;2;2;;;0;554;270;96;152;22;201;306;47
77273;77230;MARCHEMORET;49.0504362,2.7712838;FF de judo-jujitsu et disciplines associées;8;7;1;;;;;;0;554;270;96;152;22;201;306;47
77273;77230;MARCHEMORET;49.0504362,2.7712838;FF de tennis;14;8;6;;4;2;2;;0;554;270;96;152;22;201;306;47
77273;77230;MARCHEMORET;49.0504362,2.7712838;FF d'aéronautique;1;;1;;;;;;0;554;270;96;152;22;201;306;47
77273;77230;MARCHEMORET;49.0504362,2.7712838;FF de danse;1;1;;;1;1;;;0;554;270;96;152;22;201;306;47
77308;77230;MONTGE EN GOELE;49.0286,2.7481894;FF de judo-jujitsu et disciplines associées;7;6;1;;2;2;;;0;688;352;102;199;51;189;394;105
77308;77230;MONTGE EN GOELE;49.0286,2.7481894;FF de golf;3;;2;1;1;;1;;0;688;352;102;199;51;189;394;105
77322;77230;MOUSSY LE NEUF;49.0647805,2.6014953;FF de rugby;7;5;2;;;;;;0;2913;1459;435;832;192;891;1662;360
77322;77230;MOUSSY LE NEUF;49.0647805,2.6014953;FF de spéléologie;1;;1;;1;;1;;0;2913;1459;435;832;192;891;1662;360
77322;77230;MOUSSY LE NEUF;49.0647805,2.6014953;F nationale du sport en milieu rural;1;;1;;1;;1;;0;2913;1459;435;832;192;891;1662;360
77323;77230;MOUSSY LE VIEUX;49.0470998,2.6233549;FF pour l'entrainement physique dans le monde moderne - Sports pour tous (FFEPMM);1;;1;;1;;1;;0;1014;507;124;319;65;262;631;121
77332;77230;NANTOUILLET;49.0024783,2.70499796885756;FF de football;3;3;;;;;;;0;267;128;30;81;17;83;156;28
77332;77230;NANTOUILLET;49.0024783,2.70499796885756;FF de gymnastique;1;1;;;1;1;;;0;267;128;30;81;17;83;156;28
77332;77230;NANTOUILLET;49.0024783,2.70499796885756;FF de tennis;4;1;3;;2;;2;;0;267;128;30;81;17;83;156;28
77332;77230;NANTOUILLET;49.0024783,2.70499796885756;FF de motocyclisme;5;2;3;;;;;;0;267;128;30;81;17;83;156;28
77392;77230;ROUVRES;49.0617055,2.7179432;FF de football;30;16;14;;;;;;0;623;299;92;181;26;202;363;58
77392;77230;ROUVRES;49.0617055,2.7179432;FF de tennis de table;5;3;2;;1;1;;;0;623;299;92;181;26;202;363;58
77392;77230;ROUVRES;49.0617055,2.7179432;FF de rugby;2;2;;;;;;;0;623;299;92;181;26;202;363;58
77420;77230;ST MARD;49.030548,2.676659;FF de rugby;10;5;5;;;;;;0;3798;1940;563;1099;278;1122;2165;511
77420;77230;ST MARD;49.030548,2.676659;FF de la course d'orientation;1;;1;;;;;;0;3798;1940;563;1099;278;1122;2165;511
77420;77230;ST MARD;49.030548,2.676659;FF de motocyclisme;4;;4;;;;;;0;3798;1940;563;1099;278;1122;2165;511
77462;77230;THIEUX;49.0079869,2.6688472;FF de handball;2;;2;;2;;2;;0;804;379;116;220;44;232;500;73
77511;77230;VILLENEUVE SOUS DAMMARTIN;49.0348062,2.6395769;FF de basketball;4;4;;;2;2;;;0;625;315;100;195;20;185;401;39
77511;77230;VILLENEUVE SOUS DAMMARTIN;49.0348062,2.6395769;FF de football;10;4;6;;;;;;0;625;315;100;195;20;185;401;39
77525;77230;VINANTES;49.0095626,2.7348287;FF d'athlétisme;2;2;;;2;2;;;0;348;173;56;99;18;108;208;33
77067;77240;CESSON;48.5624381,2.6021145;FF d'athlétisme;74;34;38;2;24;11;13;;0;8572;4381;1171;2316;894;2425;4521;1626
77067;77240;CESSON;48.5624381,2.6021145;FF de natation;13;9;4;;6;5;1;;0;8572;4381;1171;2316;894;2425;4521;1626
77067;77240;CESSON;48.5624381,2.6021145;FF de rugby;28;21;7;;2;;2;;0;8572;4381;1171;2316;894;2425;4521;1626
77067;77240;CESSON;48.5624381,2.6021145;FF de boxe française, savate et disciplines associées;4;;4;;;;;;0;8572;4381;1171;2316;894;2425;4521;1626
77067;77240;CESSON;48.5624381,2.6021145;FF de la montagne et de l'escalade;6;2;4;;;;;;0;8572;4381;1171;2316;894;2425;4521;1626
77067;77240;CESSON;48.5624381,2.6021145;FF de motocyclisme;3;1;2;;;;;;0;8572;4381;1171;2316;894;2425;4521;1626
77447;77240;SEINE PORT;48.5569301,2.5508789;FF de gymnastique;15;11;4;;14;10;4;;0;1962;980;222;530;228;445;1109;408
77447;77240;SEINE PORT;48.5569301,2.5508789;FF d'altérophilie, musculation, force athlétique et culturisme;21;5;15;1;18;3;14;1;0;1962;980;222;530;228;445;1109;408
77447;77240;SEINE PORT;48.5569301,2.5508789;FF des sports de billard;1;;;1;;;;;0;1962;980;222;530;228;445;1109;408
77447;77240;SEINE PORT;48.5569301,2.5508789;FF de motocyclisme;2;2;;;;;;;0;1962;980;222;530;228;445;1109;408
77447;77240;SEINE PORT;48.5569301,2.5508789;FF de pêche sportive au coup;2;;1;1;;;;;0;1962;980;222;530;228;445;1109;408
77495;77240;VERT ST DENIS;48.5671024,2.6252499;FF de badminton;50;21;29;;16;7;9;;0;6966;3560;951;1894;715;1920;3713;1333
77495;77240;VERT ST DENIS;48.5671024,2.6252499;FF de volley-ball;3;;2;2;;;;;0;6966;3560;951;1894;715;1920;3713;1333
77495;77240;VERT ST DENIS;48.5671024,2.6252499;FF de baseball et softball;3;1;2;;;;;;0;6966;3560;951;1894;715;1920;3713;1333
77166;77250;ECUELLES;48.353655,2.8205014;FF de natation;4;2;2;;1;1;;;0;2479;1263;332;707;224;698;1372;408
77166;77250;ECUELLES;48.353655,2.8205014;FF de sauvetage et secourisme;1;1;;;1;1;;;0;2479;1263;332;707;224;698;1372;408
77170;77250;EPISY;48.3348099,2.7854134;FF de taekwondo et disciplines associées;2;2;;;;;;;0;514;242;55;150;36;136;302;76
77170;77250;EPISY;48.3348099,2.7854134;FF de planeur ultra léger motorisé;1;;1;;;;;;0;514;242;55;150;36;136;302;76
77299;77250;MONTARLOT;48.3498869,2.8513054;FF des sociétés d'aviron;1;;1;;;;;;0;216;102;19;57;26;47;111;58
77316;77250;MORET SUR LOING;48.3731525,2.8163272;FF de boxe;2;;2;;1;;1;;0;4330;2220;462;1132;626;1026;2233;1071
77316;77250;MORET SUR LOING;48.3731525,2.8163272;FF de tir;13;3;6;3;1;;1;;0;4330;2220;462;1132;626;1026;2233;1071
77316;77250;MORET SUR LOING;48.3731525,2.8163272;FF de vol libre;12;6;6;;6;3;3;;0;4330;2220;462;1132;626;1026;2233;1071
77316;77250;MORET SUR LOING;48.3731525,2.8163272;FF pour l'entrainement physique dans le monde moderne - Sports pour tous (FFEPMM);5;;4;1;5;;4;1;0;4330;2220;462;1132;626;1026;2233;1071
77316;77250;MORET SUR LOING;48.3731525,2.8163272;FF de la retraite sportive;4;;;4;;;;;0;4330;2220;462;1132;626;1026;2233;1071
77491;77250;VENEUX LES SABLONS;48.378076,2.7950036;FF de judo-jujitsu et disciplines associées;88;68;19;1;20;15;5;;0;4799;2470;505;1260;705;1130;2454;1215
77491;77250;VENEUX LES SABLONS;48.378076,2.7950036;FF de triathlon;11;4;7;;;;;;0;4799;2470;505;1260;705;1130;2454;1215
77491;77250;VENEUX LES SABLONS;48.378076,2.7950036;FF de golf;33;2;15;16;10;1;3;6;0;4799;2470;505;1260;705;1130;2454;1215
77491;77250;VENEUX LES SABLONS;48.378076,2.7950036;FF de ski nautique;2;2;;;2;2;;;0;4799;2470;505;1260;705;1130;2454;1215
77501;77250;VILLECERF;48.3273968,2.8491587;FF du sport automobile;3;1;2;;;;;;0;738;378;88;205;85;174;394;170
77501;77250;VILLECERF;48.3273968,2.8491587;FF de spéléologie;1;;;1;;;;;0;738;378;88;205;85;174;394;170
77078;77260;CHAMIGNY;48.9737096,3.151646;FF de badminton;5;1;4;;3;1;2;;0;1264;634;169;349;116;341;709;214
77078;77260;CHAMIGNY;48.9737096,3.151646;FF de tennis;27;16;8;3;6;2;3;1;0;1264;634;169;349;116;341;709;214
77078;77260;CHAMIGNY;48.9737096,3.151646;FF d'aïkido, d'aïkibudo et affinitaires;1;;1;;;;;;0;1264;634;169;349;116;341;709;214
77078;77260;CHAMIGNY;48.9737096,3.151646;Fédération sportive des ASPTT;1;;1;;;;;;0;1264;634;169;349;116;341;709;214
77078;77260;CHAMIGNY;48.9737096,3.151646;FF handisport;1;;1;;;;;;0;1264;634;169;349;116;341;709;214
77078;77260;CHAMIGNY;48.9737096,3.151646;Union nationale du sport scolaire (UNSS);26;26;;;;;;;0;1264;634;169;349;116;341;709;214
77183;77260;LA FERTE SOUS JOUARRE;48.9525,3.13109;FF de lutte;3;1;2;;;;;;0;9061;4800;1190;2536;1073;2346;4940;1774
77183;77260;LA FERTE SOUS JOUARRE;48.9525,3.13109;FF de ski;2;;;2;1;;;1;0;9061;4800;1190;2536;1073;2346;4940;1774
77183;77260;LA FERTE SOUS JOUARRE;48.9525,3.13109;FF du sport automobile;1;;1;;;;;;0;9061;4800;1190;2536;1073;2346;4940;1774
77388;77260;REUIL EN BRIE;48.96046,3.14612;FF de rugby;3;3;;;;;;;0;842;430;137;228;65;256;463;123
77401;77260;ST AULDE;49.002132,3.180747;FF de tir à l'arc;1;;1;;;;;;0;650;320;83;180;57;175;371;103
77401;77260;ST AULDE;49.002132,3.180747;FF des sports de billard;1;;1;;;;;;0;650;320;83;180;57;175;371;103
77401;77260;ST AULDE;49.002132,3.180747;FF de la montagne et de l'escalade;1;;1;;;;;;0;650;320;83;180;57;175;371;103
77440;77260;SAMMERON;48.9485088,3.0744912;FF d'escrime;1;1;;;1;1;;;0;1030;489;132;289;67;289;596;144
77440;77260;SAMMERON;48.9485088,3.0744912;FF de football;30;12;18;;;;;;0;1030;489;132;289;67;289;596;144
77440;77260;SAMMERON;48.9485088,3.0744912;FF de karaté et disciplines associées;12;10;2;;4;4;;;0;1030;489;132;289;67;289;596;144
77448;77260;SEPT SORTS;48.9375797,3.1028193;FF de planeur ultra léger motorisé;1;;1;;;;;;0;433;220;55;132;33;101;271;62
77478;77260;USSY SUR MARNE;48.9550995,3.0708208;FF des sociétés d'aviron;2;;2;;1;;1;;0;979;510;149;275;85;282;533;164
77478;77260;USSY SUR MARNE;48.9550995,3.0708208;FF de basketball;2;2;;;;;;;0;979;510;149;275;85;282;533;164
77478;77260;USSY SUR MARNE;48.9550995,3.0708208;FF d'aéronautique;2;;2;;;;;;0;979;510;149;275;85;282;533;164
77514;77270;VILLEPARISIS;48.94279,2.6116541;FF de badminton;150;48;102;;59;19;40;;0;24122;12111;2996;7177;1938;6322;14261;3539
77514;77270;VILLEPARISIS;48.94279,2.6116541;FF de football;687;379;293;15;23;7;16;;0;24122;12111;2996;7177;1938;6322;14261;3539
77514;77270;VILLEPARISIS;48.94279,2.6116541;FF de judo-jujitsu et disciplines associées;264;198;65;1;65;51;13;1;0;24122;12111;2996;7177;1938;6322;14261;3539
77514;77270;VILLEPARISIS;48.94279,2.6116541;FF des sports de billard;2;;;2;;;;;0;24122;12111;2996;7177;1938;6322;14261;3539
77514;77270;VILLEPARISIS;48.94279,2.6116541;FF de bowling et de sports de quilles;4;;4;;1;;1;;0;24122;12111;2996;7177;1938;6322;14261;3539
77514;77270;VILLEPARISIS;48.94279,2.6116541;FF de planeur ultra léger motorisé;1;;1;;;;;;0;24122;12111;2996;7177;1938;6322;14261;3539
77514;77270;VILLEPARISIS;48.94279,2.6116541;FF du sport adapté;51;;48;3;13;;12;1;0;24122;12111;2996;7177;1938;6322;14261;3539
77349;77280;OTHIS;49.0779972,2.6705562;FF de football;252;120;129;3;5;1;4;;0;6471;3321;985;1843;492;1972;3608;890
77349;77280;OTHIS;49.0779972,2.6705562;FF de lutte;1;;1;;;;;;0;6471;3321;985;1843;492;1972;3608;890
77349;77280;OTHIS;49.0779972,2.6705562;FF des sports de billard;1;;;1;;;;;0;6471;3321;985;1843;492;1972;3608;890
77123;77290;COMPANS;48.9933545,2.6638965;FF de gymnastique;3;2;1;;2;2;;;0;711;339;100;200;39;225;420;66
77123;77290;COMPANS;48.9933545,2.6638965;FF des sports de billard;1;;;1;;;;;0;711;339;100;200;39;225;420;66
77294;77290;MITRY MORY;48.9839674,2.6183971;FF de basketball;36;21;15;;8;3;5;;0;18499;9404;2609;5243;1553;5440;10384;2676
77294;77290;MITRY MORY;48.9839674,2.6183971;FF de gymnastique;221;157;64;;187;127;60;;0;18499;9404;2609;5243;1553;5440;10384;2676
77294;77290;MITRY MORY;48.9839674,2.6183971;FF de tir à l'arc;51;26;22;3;15;5;9;1;0;18499;9404;2609;5243;1553;5440;10384;2676
77294;77290;MITRY MORY;48.9839674,2.6183971;F sportive et culturelle de France;2;;2;;1;;1;;0;18499;9404;2609;5243;1553;5440;10384;2676
77186;77300;FONTAINEBLEAU;48.4049375,2.7015872;FF de football;224;127;94;3;8;1;6;1;0;15107;8000;1791;3962;2247;3564;7944;3598
77186;77300;FONTAINEBLEAU;48.4049375,2.7015872;FF de ski;12;7;5;;5;3;2;;0;15107;8000;1791;3962;2247;3564;7944;3598
77186;77300;FONTAINEBLEAU;48.4049375,2.7015872;FF d'aéronautique;30;1;19;10;1;;;1;0;15107;8000;1791;3962;2247;3564;7944;3598
77186;77300;FONTAINEBLEAU;48.4049375,2.7015872;FF des sports de billard;4;;;4;;;;;0;15107;8000;1791;3962;2247;3564;7944;3598
77186;77300;FONTAINEBLEAU;48.4049375,2.7015872;FF de surf;1;;1;;;;;;0;15107;8000;1791;3962;2247;3564;7944;3598
77040;77310;BOISSISE LE ROI;48.5231415,2.5745641;FF de triathlon;8;3;5;;;;;;0;3572;1851;393;941;517;798;1864;910
77040;77310;BOISSISE LE ROI;48.5231415,2.5745641;FF de roller sports;23;10;13;;11;5;6;;0;3572;1851;393;941;517;798;1864;910
77040;77310;BOISSISE LE ROI;48.5231415,2.5745641;FF de vol libre;3;;3;;;;;;0;3572;1851;393;941;517;798;1864;910
77040;77310;BOISSISE LE ROI;48.5231415,2.5745641;FF de la retraite sportive;37;;4;33;;;;;0;3572;1851;393;941;517;798;1864;910
77407;77310;ST FARGEAU PONTHIERRY;48.5409009,2.5297545;FF de handball;95;57;38;;37;22;16;;0;12462;6398;1469;3530;1399;3222;6797;2443
77407;77310;ST FARGEAU PONTHIERRY;48.5409009,2.5297545;FF pour l'entrainement physique dans le monde moderne - Sports pour tous (FFEPMM);9;;6;3;5;;3;2;0;12462;6398;1469;3530;1399;3222;6797;2443
77032;77320;BETON BAZOCHES;48.7023144,3.2508774;FF de hockey sur glace;1;1;;;;;;;0;781;399;115;193;90;214;407;159
77032;77320;BETON BAZOCHES;48.7023144,3.2508774;FF de karaté et disciplines associées;10;7;3;;6;5;1;;0;781;399;115;193;90;214;407;159
77066;77320;CERNEUX;48.696314,3.346644;FF de taekwondo et disciplines associées;1;1;;;1;1;;;0;305;151;37;84;30;75;175;55
77066;77320;CERNEUX;48.696314,3.346644;F nationale du sport en milieu rural;2;2;;;2;2;;;0;305;151;37;84;30;75;175;55
77093;77320;LA CHAPELLE MOUTILS;48.7752873,3.389984;FF de rugby;3;3;;;1;1;;;0;390;191;50;100;41;103;207;80
77093;77320;LA CHAPELLE MOUTILS;48.7752873,3.389984;FF pour l'entrainement physique dans le monde moderne - Sports pour tous (FFEPMM);2;;1;1;2;;1;1;0;390;191;50;100;41;103;207;80
77097;77320;CHARTRONGES;48.7458363,3.2692306;FF de tennis;7;3;4;;3;1;2;;0;279;141;44;75;22;82;156;41
77097;77320;CHARTRONGES;48.7458363,3.2692306;FF de tir;1;;1;;;;;;0;279;141;44;75;22;82;156;41
77097;77320;CHARTRONGES;48.7458363,3.2692306;FF de karaté et disciplines associées;2;2;;;2;2;;;0;279;141;44;75;22;82;156;41
77113;77320;CHEVRU;48.7361019,3.1945106;FF d'altérophilie, musculation, force athlétique et culturisme;1;;1;;;;;;0;1088;551;214;287;49;395;598;94
77113;77320;CHEVRU;48.7361019,3.1945106;FF de judo-jujitsu et disciplines associées;4;3;1;;1;1;;;0;1088;551;214;287;49;395;598;94
77113;77320;CHEVRU;48.7361019,3.1945106;FF de natation;5;5;;;2;2;;;0;1088;551;214;287;49;395;598;94
77113;77320;CHEVRU;48.7361019,3.1945106;FF de karaté et disciplines associées;9;6;3;;4;3;1;;0;1088;551;214;287;49;395;598;94
77116;77320;CHOISY EN BRIE;48.7592152,3.217024;FF de canoë-kayak;1;1;;;;;;;0;1347;689;211;347;131;393;692;262
77116;77320;CHOISY EN BRIE;48.7592152,3.217024;FF de gymnastique;4;3;1;;2;2;;;0;1347;689;211;347;131;393;692;262
77116;77320;CHOISY EN BRIE;48.7592152,3.217024;FF de judo-jujitsu et disciplines associées;6;3;3;;;;;;0;1347;689;211;347;131;393;692;262
77151;77320;DAGNY;48.7163928,3.1706926;FF de natation;3;2;1;;1;1;;;0;340;167;48;91;28;97;185;58
77182;77320;LA FERTE GAUCHER;48.7844075,3.3050035;FF de sports de contact et disciplines associées;1;1;;;;;;;0;4424;2359;566;1129;664;1136;2189;1099
77182;77320;LA FERTE GAUCHER;48.7844075,3.3050035;Fédération sportive des ASPTT;1;;1;;1;;1;;0;4424;2359;566;1129;664;1136;2189;1099
77197;77320;FRETOY;48.7079024,3.2010125;FF de tir;2;1;1;;;;;;0;155;69;19;44;6;53;89;13
77240;77320;JOUY SUR MORIN;48.7952707,3.2718123;FF d'athlétisme;8;5;3;;2;1;1;;0;2144;1081;284;556;241;565;1127;452
77250;77320;LEUDON EN BRIE;48.7341309,3.2721905;FF de football;5;3;2;;1;1;;;0;149;71;20;44;7;46;88;15
77250;77320;LEUDON EN BRIE;48.7341309,3.2721905;FF du sport automobile;1;;1;;;;;;0;149;71;20;44;7;46;88;15
77250;77320;LEUDON EN BRIE;48.7341309,3.2721905;FF du sport universitaire;1;;1;;;;;;0;149;71;20;44;7;46;88;15
77287;77320;MEILLERAY;48.7893752,3.4223134;FF de judo-jujitsu et disciplines associées;3;3;;;2;2;;;0;501;252;75;133;44;153;264;83
77423;77320;ST MARTIN DES CHAMPS;48.7781029,3.3360343;FF d'altérophilie, musculation, force athlétique et culturisme;1;;1;;;;;;0;715;347;107;190;50;220;395;100
77424;77320;ST MARTIN DU BOSCHET;48.7317396,3.4305639;F nationale du sport en milieu rural;1;;1;;1;;1;;0;302;148;51;77;20;103;161;37
77432;77320;ST REMY DE LA VANNE;48.792109,3.232405;FF de judo-jujitsu et disciplines associées;5;3;2;;2;1;1;;0;994;501;135;270;95;303;528;163
77432;77320;ST REMY DE LA VANNE;48.792109,3.232405;FF de vol libre;6;;6;;3;;3;;0;994;501;135;270;95;303;528;163
77444;77320;SANCY LES PROVINS;48.6950659,3.3945284;FF de basketball;1;1;;;;;;;0;330;153;49;81;24;103;176;51
77444;77320;SANCY LES PROVINS;48.6950659,3.3945284;F nationale du sport en milieu rural;2;1;1;;;;;;0;330;153;49;81;24;103;176;51
77350;77330;OZOIR LA FERRIERE;48.7638,2.676;FF d'altérophilie, musculation, force athlétique et culturisme;3;;2;1;1;;1;;0;20268;10430;2760;5930;1740;5463;11613;3192
77350;77330;OZOIR LA FERRIERE;48.7638,2.676;FF de la course d'orientation;1;;1;;;;;;0;20268;10430;2760;5930;1740;5463;11613;3192
77350;77330;OZOIR LA FERRIERE;48.7638,2.676;Union nationale du sport scolaire (UNSS);508;494;14;;212;212;;;0;20268;10430;2760;5930;1740;5463;11613;3192
77373;77340;PONTAULT COMBAULT;48.7884,2.61431;FF de basketball;233;177;55;1;60;50;9;1;0;35561;18049;4852;10474;2723;10238;20396;4928
77373;77340;PONTAULT COMBAULT;48.7884,2.61431;FF de boxe;31;6;25;;3;;3;;0;35561;18049;4852;10474;2723;10238;20396;4928
77373;77340;PONTAULT COMBAULT;48.7884,2.61431;FF des sports de glace;9;8;1;;8;7;1;;0;35561;18049;4852;10474;2723;10238;20396;4928
77373;77340;PONTAULT COMBAULT;48.7884,2.61431;FF de lutte;5;;5;;1;;1;;0;35561;18049;4852;10474;2723;10238;20396;4928
77373;77340;PONTAULT COMBAULT;48.7884,2.61431;FF de motonautique;1;;;;;;;;0;35561;18049;4852;10474;2723;10238;20396;4928
77373;77340;PONTAULT COMBAULT;48.7884,2.61431;FF de planeur ultra léger motorisé;3;;2;1;;;;;0;35561;18049;4852;10474;2723;10238;20396;4928
77373;77340;PONTAULT COMBAULT;48.7884,2.61431;FF de sports de contact et disciplines associées;15;2;13;;1;;1;;0;35561;18049;4852;10474;2723;10238;20396;4928
77373;77340;PONTAULT COMBAULT;48.7884,2.61431;Fédération sportive des ASPTT;13;;10;3;3;;3;;0;35561;18049;4852;10474;2723;10238;20396;4928
77038;77350;BOISSETTES;48.520592,2.610324;FF d'athlétisme;1;1;;;1;1;;;0;464;230;66;108;56;140;208;116
77038;77350;BOISSETTES;48.520592,2.610324;FF de basketball;1;1;;;;;;;0;464;230;66;108;56;140;208;116
77038;77350;BOISSETTES;48.520592,2.610324;FF de football;4;2;2;;;;;;0;464;230;66;108;56;140;208;116
77038;77350;BOISSETTES;48.520592,2.610324;FF de natation;1;1;;;1;1;;;0;464;230;66;108;56;140;208;116
77038;77350;BOISSETTES;48.520592,2.610324;FF de tir à l'arc;5;4;1;;1;1;;;0;464;230;66;108;56;140;208;116
77038;77350;BOISSETTES;48.520592,2.610324;FF de golf;11;1;5;5;2;;1;1;0;464;230;66;108;56;140;208;116
77039;77350;BOISSISE LA BERTRAND;48.5338939,2.5930441;FF de natation;2;2;;;2;2;;;0;1006;526;102;232;192;216;474;316
77039;77350;BOISSISE LA BERTRAND;48.5338939,2.5930441;FF de golf;19;1;12;6;4;;4;;0;1006;526;102;232;192;216;474;316
77039;77350;BOISSISE LA BERTRAND;48.5338939,2.5930441;FF du sport automobile;2;;2;;;;;;0;1006;526;102;232;192;216;474;316
77039;77350;BOISSISE LA BERTRAND;48.5338939,2.5930441;FF de vol libre;3;;3;;3;;3;;0;1006;526;102;232;192;216;474;316
77285;77350;LE MEE SUR SEINE;48.5385843,2.6257568;FF de surf;1;;1;;1;;1;;0;20609;10758;3245;5861;1652;6480;11332;2798
77285;77350;LE MEE SUR SEINE;48.5385843,2.6257568;FF de baseball et softball;2;1;1;;;;;;0;20609;10758;3245;5861;1652;6480;11332;2798
77285;77350;LE MEE SUR SEINE;48.5385843,2.6257568;FF pour l'entrainement physique dans le monde moderne - Sports pour tous (FFEPMM);2;;2;;1;;1;;1;20609;10758;3245;5861;1652;6480;11332;2798
77479;77360;VAIRES SUR MARNE;48.8707017,2.6333854;FF de tir à l'arc;14;9;3;2;2;2;;;0;12293;6526;1660;3420;1446;3221;6555;2516
77479;77360;VAIRES SUR MARNE;48.8707017,2.6333854;FF des pêcheurs en mer;1;;;1;;;;;0;12293;6526;1660;3420;1446;3221;6555;2516
77089;77370;LA CHAPELLE RABLAIS;48.51102,2.9714897;FF de badminton;2;;2;;1;;1;;0;951;462;135;274;52;292;553;105
77089;77370;LA CHAPELLE RABLAIS;48.51102,2.9714897;FF de natation;10;9;1;;6;5;1;;0;951;462;135;274;52;292;553;105
77089;77370;LA CHAPELLE RABLAIS;48.51102,2.9714897;FF d'aéronautique;2;;;2;;;;;0;951;462;135;274;52;292;553;105
77098;77370;CHATEAUBLEAU;48.5874591,3.106675;FF du sport automobile;1;;1;;;;;;0;330;162;40;85;37;86;172;72
77098;77370;CHATEAUBLEAU;48.5874591,3.106675;F nationale du sport en milieu rural;2;;1;1;1;;1;;0;330;162;40;85;37;86;172;72
77119;77370;CLOS FONTAINE;48.6047004,3.0151429;FF de badminton;1;;;1;;;;;0;257;137;34;88;15;53;169;34
77119;77370;CLOS FONTAINE;48.6047004,3.0151429;FF de gymnastique;1;;1;;1;;1;;0;257;137;34;88;15;53;169;34
77147;77370;LA CROIX EN BRIE;48.5916035,3.0734585;FF de judo-jujitsu et disciplines associées;8;6;2;;1;;1;;0;667;320;78;177;65;170;369;128
77147;77370;LA CROIX EN BRIE;48.5916035,3.0734585;FF des clubs alpins et de montagne;1;;1;;;;;;0;667;320;78;177;65;170;369;128
77191;77370;FONTENAILLES;48.555306,2.953889;FF de basketball;1;;1;;;;;;0;1060;542;170;292;80;308;594;158
77191;77370;FONTENAILLES;48.555306,2.953889;FF de boxe française, savate et disciplines associées;3;2;1;;1;;1;;0;1060;542;170;292;80;308;594;158
77191;77370;FONTENAILLES;48.555306,2.953889;FF pour l'entrainement physique dans le monde moderne - Sports pour tous (FFEPMM);1;;1;;;;;;0;1060;542;170;292;80;308;594;158
77201;77370;GASTINS;48.6286886,3.023028;FF de tennis de table;4;2;2;;1;1;;;0;667;327;91;193;42;185;392;89
77201;77370;GASTINS;48.6286886,3.023028;FF de golf;2;;2;;1;;1;;0;667;327;91;193;42;185;392;89
77272;77370;MAISON ROUGE;48.5598416,3.1508994;FF de natation;4;4;;;2;2;;;0;877;452;161;238;53;292;496;89
77272;77370;MAISON ROUGE;48.5598416,3.1508994;FF de tir;3;1;;2;;;;;0;877;452;161;238;53;292;496;89
77383;77370;RAMPILLON;48.5500881,3.0687842;FF de football;15;5;10;;;;;;0;795;398;126;210;62;237;436;122
77383;77370;RAMPILLON;48.5500881,3.0687842;FF de rugby;3;1;2;;;;;;0;795;398;126;210;62;237;436;122
77496;77370;VIEUX CHAMPAGNE;48.5788227,3.1382715;FF de bowling et de sports de quilles;1;;1;;;;;;0;180;84;19;55;10;38;120;22
77496;77370;VIEUX CHAMPAGNE;48.5788227,3.1382715;FF de karaté et disciplines associées;1;1;;;;;;;0;180;84;19;55;10;38;120;22
77122;77380;COMBS LA VILLE;48.6667126,2.5537943;FF des sports de billard;1;;;1;;;;;0;21554;11078;3015;6362;1702;6074;12315;3166
77122;77380;COMBS LA VILLE;48.6667126,2.5537943;FF des pêcheurs en mer;1;;;1;;;;;0;21554;11078;3015;6362;1702;6074;12315;3166
77122;77380;COMBS LA VILLE;48.6667126,2.5537943;Fédération sportive des ASPTT;89;57;30;2;68;53;14;;0;21554;11078;3015;6362;1702;6074;12315;3166
77004;77390;ANDREZEL;48.6165539,2.8136537;FF de motocyclisme;4;1;3;;;;;;0;303;147;27;90;30;52;188;63
77004;77390;ANDREZEL;48.6165539,2.8136537;F nationale du sport en milieu rural;2;;2;;1;;1;;0;303;147;27;90;30;52;188;63
77007;77390;ARGENTIERES;48.652714,2.8685582;FF de badminton;1;;1;;1;;1;;0;388;207;68;108;30;115;210;62
77007;77390;ARGENTIERES;48.652714,2.8685582;FF de gymnastique;2;2;;;2;2;;;0;388;207;68;108;30;115;210;62
