code_insee;code_postal;commune;wgs84;federation;licences_en_2011;moins_de_20_ans;entre_20_et_60_ans;plus_de_60_ans;femmes;femmes_moins_de_20_ans;femmes_de_20_a_60_ans;femmes_plus_de_60_ans;licences_en_zone_urbaine_sensible_zus;population_totale_2010;population_femme;population_femmes_de_moins_de_20_ans;population_femme_de_20_a_60_ans;population_femme_de_plus_de_60_ans;population_de_moins_de_20_ans;population_de_20_a_60_ans;population_de_plus_de_60_ans
91216;91360;EPINAY SUR ORGE;48.6723269,2.320152;FF d'aéronautique;13;1;8;4;;;;;0;10104;5181;1149;2786;1247;2279;5563;2262
91216;91360;EPINAY SUR ORGE;48.6723269,2.320152;FF de ski nautique;1;;1;;;;;;0;10104;5181;1149;2786;1247;2279;5563;2262
91216;91360;EPINAY SUR ORGE;48.6723269,2.320152;FF de vol à voile;1;;;1;;;;;0;10104;5181;1149;2786;1247;2279;5563;2262
91667;91360;VILLEMOISSON SUR ORGE;48.6612042,2.3322424;FF d'aïkido, d'aïkibudo et affinitaires;35;22;13;;;;;;0;6950;3527;823;1946;758;1718;3829;1403
91667;91360;VILLEMOISSON SUR ORGE;48.6612042,2.3322424;FF de roller sports;20;15;5;;5;3;2;;0;6950;3527;823;1946;758;1718;3829;1403
91667;91360;VILLEMOISSON SUR ORGE;48.6612042,2.3322424;FF de ski nautique;2;;2;;2;;2;;0;6950;3527;823;1946;758;1718;3829;1403
91667;91360;VILLEMOISSON SUR ORGE;48.6612042,2.3322424;FF de vol libre;3;;3;;;;;;0;6950;3527;823;1946;758;1718;3829;1403
91645;91370;VERRIERES LE BUISSON;48.7463063,2.2668991;FF d'aïkido, d'aïkibudo et affinitaires;6;1;5;;;;;;0;15418;8035;1992;3945;2098;4026;7705;3687
91645;91370;VERRIERES LE BUISSON;48.7463063,2.2668991;FF des sports de billard;5;;3;2;;;;;0;15418;8035;1992;3945;2098;4026;7705;3687
91645;91370;VERRIERES LE BUISSON;48.7463063,2.2668991;FF de boxe française, savate et disciplines associées;3;;2;1;;;;;0;15418;8035;1992;3945;2098;4026;7705;3687
91645;91370;VERRIERES LE BUISSON;48.7463063,2.2668991;FF du sport adapté;14;1;12;1;3;;3;;0;15418;8035;1992;3945;2098;4026;7705;3687
91645;91370;VERRIERES LE BUISSON;48.7463063,2.2668991;Union nationale du sport scolaire (UNSS);460;460;;;218;218;;;0;15418;8035;1992;3945;2098;4026;7705;3687
91161;91380;CHILLY MAZARIN;48.7073458,2.3102393;FF de golf;134;12;78;44;36;3;21;12;0;18484;9551;2286;5439;1826;4803;10459;3223
91161;91380;CHILLY MAZARIN;48.7073458,2.3102393;FF pour l'entrainement physique dans le monde moderne - Sports pour tous (FFEPMM);3;;3;;1;;1;;0;18484;9551;2286;5439;1826;4803;10459;3223
91434;91390;MORSANG SUR ORGE;48.6641415,2.3527728;FF de lutte;22;16;6;;2;1;1;;0;20944;10686;2736;5831;2118;5763;11421;3759
91434;91390;MORSANG SUR ORGE;48.6641415,2.3527728;FF du sport automobile;13;;12;1;;;;;0;20944;10686;2736;5831;2118;5763;11421;3759
91434;91390;MORSANG SUR ORGE;48.6641415,2.3527728;FF de boxe française, savate et disciplines associées;4;;4;;;;;;0;20944;10686;2736;5831;2118;5763;11421;3759
91434;91390;MORSANG SUR ORGE;48.6641415,2.3527728;FF de spéléologie;1;;1;;;;;;0;20944;10686;2736;5831;2118;5763;11421;3759
91434;91390;MORSANG SUR ORGE;48.6641415,2.3527728;FF de surf;2;2;;;2;2;;;0;20944;10686;2736;5831;2118;5763;11421;3759
91274;91400;GOMETZ LA VILLE;48.6717307,2.125233;FF de gymnastique;10;5;5;;8;4;4;;0;1374;684;197;386;101;399;776;199
91274;91400;GOMETZ LA VILLE;48.6717307,2.125233;FF de motocyclisme;1;;1;;;;;;0;1374;684;197;386;101;399;776;199
91274;91400;GOMETZ LA VILLE;48.6717307,2.125233;F sportive et culturelle de France;19;12;6;1;15;11;3;1;0;1374;684;197;386;101;399;776;199
91471;91400;ORSAY;48.6991805,2.1874811;FF de handball;34;10;24;;8;2;6;;0;15966;7892;1749;4184;1959;3694;8797;3475
91471;91400;ORSAY;48.6991805,2.1874811;FF de rugby;120;74;41;5;9;1;7;1;0;15966;7892;1749;4184;1959;3694;8797;3475
91471;91400;ORSAY;48.6991805,2.1874811;FF des sports de billard;3;;2;1;;;;;0;15966;7892;1749;4184;1959;3694;8797;3475
91471;91400;ORSAY;48.6991805,2.1874811;FF de pêche sportive au coup;4;;4;;1;;1;;0;15966;7892;1749;4184;1959;3694;8797;3475
91471;91400;ORSAY;48.6991805,2.1874811;FF de sauvetage et secourisme;10;3;7;;2;;2;;0;15966;7892;1749;4184;1959;3694;8797;3475
91534;91400;SACLAY;48.7305162,2.172576;FF d'athlétisme;15;13;2;;2;2;;;0;3241;1654;532;867;255;1035;1728;478
91534;91400;SACLAY;48.7305162,2.172576;FF de badminton;12;3;9;;4;1;3;;0;3241;1654;532;867;255;1035;1728;478
91534;91400;SACLAY;48.7305162,2.172576;FF de handball;11;9;2;;3;3;;;0;3241;1654;532;867;255;1035;1728;478
91534;91400;SACLAY;48.7305162,2.172576;FF de tir;13;;11;2;1;;1;;0;3241;1654;532;867;255;1035;1728;478
91534;91400;SACLAY;48.7305162,2.172576;FF de bowling et de sports de quilles;2;;2;;;;;;0;3241;1654;532;867;255;1035;1728;478
91534;91400;SACLAY;48.7305162,2.172576;FF de motocyclisme;3;1;2;;;;;;0;3241;1654;532;867;255;1035;1728;478
91534;91400;SACLAY;48.7305162,2.172576;FF pour l'entrainement physique dans le monde moderne - Sports pour tous (FFEPMM);2;;2;;2;;2;;0;3241;1654;532;867;255;1035;1728;478
91035;91410;AUTHON LA PLAINE;48.4515862,1.9579743;FF de natation;1;;1;;1;;1;;0;360;187;57;107;23;102;214;43
91175;91410;CORBREUSE;48.4980371,1.9606122;FF de basketball;2;;2;;1;;1;;0;1703;871;247;451;173;509;883;311
91175;91410;CORBREUSE;48.4980371,1.9606122;FF de gymnastique;1;;1;;1;;1;;0;1703;871;247;451;173;509;883;311
91175;91410;CORBREUSE;48.4980371,1.9606122;FF de lutte;1;;;1;;;;;0;1703;871;247;451;173;509;883;311
91175;91410;CORBREUSE;48.4980371,1.9606122;FF de ski;1;;1;;1;;1;;0;1703;871;247;451;173;509;883;311
91175;91410;CORBREUSE;48.4980371,1.9606122;FF de tennis de table;3;1;2;;;;;;0;1703;871;247;451;173;509;883;311
91200;91410;DOURDAN;48.5309692,2.0108992;FF de basketball;15;9;6;;5;3;2;;0;9984;5247;1251;2736;1260;2562;5337;2085
91200;91410;DOURDAN;48.5309692,2.0108992;FF de tennis de table;16;5;9;2;1;1;;;0;9984;5247;1251;2736;1260;2562;5337;2085
91200;91410;DOURDAN;48.5309692,2.0108992;FF de tir à l'arc;30;9;20;1;10;;10;;0;9984;5247;1251;2736;1260;2562;5337;2085
91284;91410;LES GRANGES LE ROI;48.5057296,2.0225859;FF d'athlétisme;6;5;1;;4;3;1;;0;1067;540;153;288;98;306;557;203
91284;91410;LES GRANGES LE ROI;48.5057296,2.0225859;FF de judo-jujitsu et disciplines associées;13;8;3;2;5;3;1;1;0;1067;540;153;288;98;306;557;203
91519;91410;RICHARVILLE;48.4720823,2.0017019;FF de sauvetage et secourisme;1;;1;;1;;1;;0;408;199;46;110;43;104;214;90
91525;91410;ROINVILLE;48.5310137,2.046251;FF de ski;3;;3;;1;;1;;0;1242;631;165;330;136;349;657;236
91525;91410;ROINVILLE;48.5310137,2.046251;FF d'aéronautique;2;;2;;;;;;0;1242;631;165;330;136;349;657;236
91525;91410;ROINVILLE;48.5310137,2.046251;FF d'aïkido, d'aïkibudo et affinitaires;2;1;1;;;;;;0;1242;631;165;330;136;349;657;236
91525;91410;ROINVILLE;48.5310137,2.046251;FF du sport automobile;5;2;3;;;;;;0;1242;631;165;330;136;349;657;236
91546;91410;ST CYR SOUS DOURDAN;48.5692993,2.0357878;FF des sports de billard;1;;;1;;;;;0;1011;521;130;281;111;254;543;214
91547;91410;STE ESCOBILLE;48.429887,1.966988;FF de badminton;1;1;;;;;;;0;460;227;66;123;38;132;255;73
91547;91410;STE ESCOBILLE;48.429887,1.966988;FF de gymnastique;2;2;;;2;2;;;0;460;227;66;123;38;132;255;73
91547;91410;STE ESCOBILLE;48.429887,1.966988;FF de tir à l'arc;1;;1;;;;;;0;460;227;66;123;38;132;255;73
91432;91420;MORANGIS;48.7022956,2.3367599;FF de tennis;318;182;122;14;72;34;36;1;0;12136;6121;1524;3366;1230;3135;6760;2240
91432;91420;MORANGIS;48.7022956,2.3367599;FF de tennis de table;32;16;13;3;3;1;2;;0;12136;6121;1524;3366;1230;3135;6760;2240
91432;91420;MORANGIS;48.7022956,2.3367599;FF de tir à l'arc;37;14;18;5;7;2;5;;0;12136;6121;1524;3366;1230;3135;6760;2240
91432;91420;MORANGIS;48.7022956,2.3367599;FF de rugby;70;36;33;1;4;2;2;;0;12136;6121;1524;3366;1230;3135;6760;2240
91432;91420;MORANGIS;48.7022956,2.3367599;FF d'aïkido, d'aïkibudo et affinitaires;33;18;13;2;;;;;0;12136;6121;1524;3366;1230;3135;6760;2240
91432;91420;MORANGIS;48.7022956,2.3367599;FF de motonautique;1;;1;;;;;;0;12136;6121;1524;3366;1230;3135;6760;2240
91432;91420;MORANGIS;48.7022956,2.3367599;FF de vol libre;18;3;12;3;;;;;0;12136;6121;1524;3366;1230;3135;6760;2240
91312;91430;IGNY;48.7338821,2.2234135;FF de judo-jujitsu et disciplines associées;125;105;20;;21;18;3;;0;10336;5298;1408;2722;1168;2905;5319;2113
91312;91430;IGNY;48.7338821,2.2234135;FF de danse;323;204;109;10;282;189;88;5;0;10336;5298;1408;2722;1168;2905;5319;2113
91312;91430;IGNY;48.7338821,2.2234135;FF de roller sports;7;;7;;2;;2;;0;10336;5298;1408;2722;1168;2905;5319;2113
91635;91430;VAUHALLAN;48.734404,2.2057643;FF des sports de glace;1;;1;;1;;1;;0;1985;1015;231;514;270;485;1038;462
91635;91430;VAUHALLAN;48.734404,2.2057643;FF de gymnastique;3;3;;;2;2;;;0;1985;1015;231;514;270;485;1038;462
91635;91430;VAUHALLAN;48.734404,2.2057643;FF de judo-jujitsu et disciplines associées;10;9;1;;1;;1;;0;1985;1015;231;514;270;485;1038;462
91635;91430;VAUHALLAN;48.734404,2.2057643;FF de roller sports;2;1;1;;2;1;1;;0;1985;1015;231;514;270;485;1038;462
91122;91440;BURES SUR YVETTE;48.6972179,2.1632719;FF de volley-ball;29;18;11;;11;8;3;;0;9535;4777;1218;2563;996;2446;5192;1897
91122;91440;BURES SUR YVETTE;48.6972179,2.1632719;FF de boxe française, savate et disciplines associées;13;6;7;;2;;2;;0;9535;4777;1218;2563;996;2446;5192;1897
91122;91440;BURES SUR YVETTE;48.6972179,2.1632719;FF de pêche sportive au coup;1;;1;;;;;;0;9535;4777;1218;2563;996;2446;5192;1897
91122;91440;BURES SUR YVETTE;48.6972179,2.1632719;FF de roller sports;3;2;1;;1;1;;;0;9535;4777;1218;2563;996;2446;5192;1897
91122;91440;BURES SUR YVETTE;48.6972179,2.1632719;FF handisport;13;9;4;;4;2;2;;0;9535;4777;1218;2563;996;2446;5192;1897
91225;91450;ETIOLLES;48.6380667,2.4775273;FF des sociétés d'aviron;15;4;9;2;6;1;5;;0;3073;1551;379;850;321;771;1708;593
91225;91450;ETIOLLES;48.6380667,2.4775273;FF d'aïkido, d'aïkibudo et affinitaires;1;1;;;;;;;0;3073;1551;379;850;321;771;1708;593
91225;91450;ETIOLLES;48.6380667,2.4775273;FF de sports de contact et disciplines associées;1;;1;;;;;;0;3073;1551;379;850;321;771;1708;593
91600;91450;SOISY SUR SEINE;48.6502928,2.4490991;FF d'athlétisme;29;13;15;1;6;3;3;;0;7048;3644;799;1872;973;1627;3622;1800
91600;91450;SOISY SUR SEINE;48.6502928,2.4490991;FF de boxe;3;1;1;1;;;;;0;7048;3644;799;1872;973;1627;3622;1800
91600;91450;SOISY SUR SEINE;48.6502928,2.4490991;FF d'escrime;18;17;1;;3;3;;;0;7048;3644;799;1872;973;1627;3622;1800
91600;91450;SOISY SUR SEINE;48.6502928,2.4490991;FF des sports de glace;9;8;1;;9;8;1;;0;7048;3644;799;1872;973;1627;3622;1800
91600;91450;SOISY SUR SEINE;48.6502928,2.4490991;FF de lutte;1;;1;;;;;;0;7048;3644;799;1872;973;1627;3622;1800
91600;91450;SOISY SUR SEINE;48.6502928,2.4490991;FF de tir;22;;16;6;;;;;0;7048;3644;799;1872;973;1627;3622;1800
91600;91450;SOISY SUR SEINE;48.6502928,2.4490991;FF de tir à l'arc;12;5;5;2;4;1;2;1;0;7048;3644;799;1872;973;1627;3622;1800
91600;91450;SOISY SUR SEINE;48.6502928,2.4490991;FF d'aéromodélisme;4;;1;3;;;;;0;7048;3644;799;1872;973;1627;3622;1800
91600;91450;SOISY SUR SEINE;48.6502928,2.4490991;FF d'aïkido, d'aïkibudo et affinitaires;4;1;3;;;;;;0;7048;3644;799;1872;973;1627;3622;1800
91600;91450;SOISY SUR SEINE;48.6502928,2.4490991;FF de boxe française, savate et disciplines associées;17;3;14;;10;;10;;0;7048;3644;799;1872;973;1627;3622;1800
91600;91450;SOISY SUR SEINE;48.6502928,2.4490991;FF de planeur ultra léger motorisé;3;1;;2;;;;;0;7048;3644;799;1872;973;1627;3622;1800
91600;91450;SOISY SUR SEINE;48.6502928,2.4490991;FF de vol à voile;6;;3;3;;;;;0;7048;3644;799;1872;973;1627;3622;1800
91600;91450;SOISY SUR SEINE;48.6502928,2.4490991;FF pour l'entrainement physique dans le monde moderne - Sports pour tous (FFEPMM);3;;3;;2;;2;;0;7048;3644;799;1872;973;1627;3622;1800
91363;91460;MARCOUSSIS;48.642766,2.2309079;FF d'athlétisme;62;37;23;2;33;20;12;1;0;7909;4017;1102;2097;818;2271;4209;1429
91363;91460;MARCOUSSIS;48.642766,2.2309079;FF de football;249;127;119;3;8;3;4;1;0;7909;4017;1102;2097;818;2271;4209;1429
91363;91460;MARCOUSSIS;48.642766,2.2309079;FF d'aéromodélisme;8;1;5;1;;;;;0;7909;4017;1102;2097;818;2271;4209;1429
91363;91460;MARCOUSSIS;48.642766,2.2309079;FF de sauvetage et secourisme;2;;2;;1;;1;;0;7909;4017;1102;2097;818;2271;4209;1429
91363;91460;MARCOUSSIS;48.642766,2.2309079;FF de spéléologie;1;;1;;1;;1;;0;7909;4017;1102;2097;818;2271;4209;1429
91363;91460;MARCOUSSIS;48.642766,2.2309079;FF handisport;1;;1;;1;;1;;0;7909;4017;1102;2097;818;2271;4209;1429
91017;91470;ANGERVILLIERS;48.59263,2.06433;FF de gymnastique;21;16;5;;12;8;4;;0;1645;851;247;457;147;509;897;239
91017;91470;ANGERVILLIERS;48.59263,2.06433;FF de taekwondo et disciplines associées;6;3;3;;;;;;0;1645;851;247;457;147;509;897;239
91017;91470;ANGERVILLIERS;48.59263,2.06433;FF d'aéromodélisme;2;;2;;;;;;0;1645;851;247;457;147;509;897;239
91017;91470;ANGERVILLIERS;48.59263,2.06433;Union nationale sportive Léo Lagrange;3;1;;1;1;1;;;0;1645;851;247;457;147;509;897;239
91093;91470;BOULLAY LES TROUX;48.6790214,2.0486843;FF d'athlétisme;5;3;2;;2;2;;;0;649;331;96;180;55;179;363;108
91093;91470;BOULLAY LES TROUX;48.6790214,2.0486843;F nationale du sport en milieu rural;1;;1;;1;;1;;0;649;331;96;180;55;179;363;108
91249;91470;FORGES LES BAINS;48.6290401,2.0996273;FF de tir;5;;4;1;1;;;1;0;3723;1862;544;1070;248;1089;2154;480
91249;91470;FORGES LES BAINS;48.6290401,2.0996273;FF de danse;38;22;16;;37;22;15;;0;3723;1862;544;1070;248;1089;2154;480
91249;91470;FORGES LES BAINS;48.6290401,2.0996273;FF de la retraite sportive;63;;9;54;;;;;0;3723;1862;544;1070;248;1089;2154;480
91338;91470;LIMOURS;48.64629055,2.08821841206912;FF de ski;1;;;1;;;;;0;6459;3314;827;1760;727;1663;3493;1303
91338;91470;LIMOURS;48.64629055,2.08821841206912;FF de volley-ball;5;;5;;3;;3;;0;6459;3314;827;1760;727;1663;3493;1303
91338;91470;LIMOURS;48.64629055,2.08821841206912;FF de la montagne et de l'escalade;59;35;23;1;;;;;0;6459;3314;827;1760;727;1663;3493;1303
91338;91470;LIMOURS;48.64629055,2.08821841206912;FF de motocyclisme;4;1;2;1;;;;;0;6459;3314;827;1760;727;1663;3493;1303
91338;91470;LIMOURS;48.64629055,2.08821841206912;FF de surf;1;;1;;;;;;0;6459;3314;827;1760;727;1663;3493;1303
91338;91470;LIMOURS;48.64629055,2.08821841206912;FF du sport universitaire;9;;9;;2;;2;;0;6459;3314;827;1760;727;1663;3493;1303
91411;91470;LES MOLIERES;48.67182,2.06834;FF de gymnastique;30;23;6;1;25;18;6;1;0;1961;991;292;535;164;579;1057;325
91411;91470;LES MOLIERES;48.67182,2.06834;FF de hockey sur glace;1;1;;;;;;;0;1961;991;292;535;164;579;1057;325
91411;91470;LES MOLIERES;48.67182,2.06834;FF d'aéronautique;4;;2;1;;;;;0;1961;991;292;535;164;579;1057;325
91411;91470;LES MOLIERES;48.67182,2.06834;FF d'aïkido, d'aïkibudo et affinitaires;1;;1;;;;;;0;1961;991;292;535;164;579;1057;325
91482;91470;PECQUEUSE;48.6469183,2.052701;FF de football;17;1;12;4;2;;;2;0;623;301;73;175;53;165;350;108
91482;91470;PECQUEUSE;48.6469183,2.052701;FF de vol libre;3;;3;;;;;;0;623;301;73;175;53;165;350;108
91482;91470;PECQUEUSE;48.6469183,2.052701;F nationale du sport en milieu rural;3;;3;;3;;3;;0;623;301;73;175;53;165;350;108
91514;91480;QUINCY SOUS SENART;48.6721,2.52926;FF des sports de glace;1;1;;;1;1;;;0;8048;4212;1030;2215;966;2076;4294;1677
91514;91480;QUINCY SOUS SENART;48.6721,2.52926;FF de lutte;1;;1;;;;;;0;8048;4212;1030;2215;966;2076;4294;1677
91514;91480;QUINCY SOUS SENART;48.6721,2.52926;FF du sport automobile;4;1;3;;;;;;0;8048;4212;1030;2215;966;2076;4294;1677
91514;91480;QUINCY SOUS SENART;48.6721,2.52926;FF des sports de billard;1;;1;;;;;;0;8048;4212;1030;2215;966;2076;4294;1677
91514;91480;QUINCY SOUS SENART;48.6721,2.52926;FF de roller sports;1;1;;;1;1;;;0;8048;4212;1030;2215;966;2076;4294;1677
91514;91480;QUINCY SOUS SENART;48.6721,2.52926;Union nationale du sport scolaire (UNSS);88;80;8;;;;;;0;8048;4212;1030;2215;966;2076;4294;1677
91631;91480;VARENNES JARCY;48.6823402,2.5579616;FF de taekwondo et disciplines associées;1;1;;;;;;;0;2373;1189;356;663;170;702;1320;351
91180;91490;COURANCES;48.4401438,2.47554;FF de hockey sur glace;1;1;;;;;;;0;352;180;45;97;38;92;196;64
91180;91490;COURANCES;48.4401438,2.47554;FF d'aïkido, d'aïkibudo et affinitaires;2;1;1;;;;;;0;352;180;45;97;38;92;196;64
91195;91490;DANNEMOIS;48.4538873,2.4778402;FF des sociétés d'aviron;1;;1;;;;;;0;840;408;98;220;89;195;466;178
91195;91490;DANNEMOIS;48.4538873,2.4778402;FF de taekwondo et disciplines associées;2;2;;;;;;;0;840;408;98;220;89;195;466;178
91195;91490;DANNEMOIS;48.4538873,2.4778402;FF de tir;1;;1;;;;;;0;840;408;98;220;89;195;466;178
91405;91490;MILLY LA FORET;48.4039953,2.467389;FF de football;141;83;56;2;2;;2;;0;4741;2494;545;1188;761;1103;2354;1284
91405;91490;MILLY LA FORET;48.4039953,2.467389;FF de volley-ball;97;82;15;;29;28;2;;0;4741;2494;545;1188;761;1103;2354;1284
91405;91490;MILLY LA FORET;48.4039953,2.467389;FF de spéléologie;1;;1;;;;;;0;4741;2494;545;1188;761;1103;2354;1284
91405;91490;MILLY LA FORET;48.4039953,2.467389;FF de vol à voile;4;;4;;3;;3;;0;4741;2494;545;1188;761;1103;2354;1284
91405;91490;MILLY LA FORET;48.4039953,2.467389;FF d'éducation physique et de gymnastique volontaire;61;4;35;22;59;3;35;21;0;4741;2494;545;1188;761;1103;2354;1284
91408;91490;MOIGNY SUR ECOLE;48.4326946,2.45672;FF de badminton;1;1;;;;;;;0;1302;659;172;362;125;350;723;229
91408;91490;MOIGNY SUR ECOLE;48.4326946,2.45672;FF de rugby;1;1;;;;;;;0;1302;659;172;362;125;350;723;229
91408;91490;MOIGNY SUR ECOLE;48.4326946,2.45672;FF des clubs alpins et de montagne;3;;1;2;1;;;1;0;1302;659;172;362;125;350;723;229
91463;91490;ONCY SUR ECOLE;48.3824257,2.473635;FF de judo-jujitsu et disciplines associées;29;23;6;;12;12;;;0;958;486;139;257;90;278;508;172
91463;91490;ONCY SUR ECOLE;48.3824257,2.473635;FF de tennis de table;2;;1;1;1;;1;;0;958;486;139;257;90;278;508;172
91463;91490;ONCY SUR ECOLE;48.3824257,2.473635;FF de volley-ball;3;;3;;2;;2;;0;958;486;139;257;90;278;508;172
91463;91490;ONCY SUR ECOLE;48.3824257,2.473635;F nationale du sport en milieu rural;12;6;6;;9;5;4;;0;958;486;139;257;90;278;508;172
91318;91510;JANVILLE SUR JUINE;48.5145802,2.2620863;FF des sociétés d'aviron;1;;1;;;;;;0;1863;925;230;480;215;478;1000;385
91318;91510;JANVILLE SUR JUINE;48.5145802,2.2620863;FF de tir à l'arc;7;3;4;;;;;;0;1863;925;230;480;215;478;1000;385
91318;91510;JANVILLE SUR JUINE;48.5145802,2.2620863;FF du sport automobile;6;1;4;1;;;;;0;1863;925;230;480;215;478;1000;385
91318;91510;JANVILLE SUR JUINE;48.5145802,2.2620863;FF de la course d'orientation;2;;2;;2;;2;;0;1863;925;230;480;215;478;1000;385
91318;91510;JANVILLE SUR JUINE;48.5145802,2.2620863;FF de motocyclisme;3;;3;;;;;;0;1863;925;230;480;215;478;1000;385
91318;91510;JANVILLE SUR JUINE;48.5145802,2.2620863;FF de vol à voile;3;;3;;;;;;0;1863;925;230;480;215;478;1000;385
91318;91510;JANVILLE SUR JUINE;48.5145802,2.2620863;FF du sport universitaire;1;;1;;1;;1;;0;1863;925;230;480;215;478;1000;385
91330;91510;LARDY;48.5279,2.27189;FF d'aéronautique;7;;5;2;1;;1;;0;5528;2761;738;1520;503;1578;3062;888
91330;91510;LARDY;48.5279,2.27189;FF de karaté et disciplines associées;123;71;46;6;35;16;16;3;0;5528;2761;738;1520;503;1578;3062;888
91330;91510;LARDY;48.5279,2.27189;F sportive et culturelle de France;141;121;20;;121;103;18;;0;5528;2761;738;1520;503;1578;3062;888
91330;91510;LARDY;48.5279,2.27189;Union nationale sportive Léo Lagrange;1;;;1;;;;;0;5528;2761;738;1520;503;1578;3062;888
91330;91510;LARDY;48.5279,2.27189;Union nationale du sport scolaire (UNSS);176;176;;;30;30;;;0;5528;2761;738;1520;503;1578;3062;888
91207;91520;EGLY;48.5774044,2.2216686;FF de badminton;33;10;23;;13;5;8;;0;5323;2738;776;1465;498;1551;2893;879
91207;91520;EGLY;48.5774044,2.2216686;FF d'escrime;3;2;1;;;;;;0;5323;2738;776;1465;498;1551;2893;879
91207;91520;EGLY;48.5774044,2.2216686;FF du sport universitaire;1;;1;;;;;;0;5323;2738;776;1465;498;1551;2893;879
91540;91530;ST CHERON;48.5494,2.12823;FF de badminton;5;1;4;;2;;2;;0;4799;2471;656;1289;526;1291;2554;954
91540;91530;ST CHERON;48.5494,2.12823;FF de gymnastique;3;3;;;3;3;;;0;4799;2471;656;1289;526;1291;2554;954
91540;91530;ST CHERON;48.5494,2.12823;FF d'altérophilie, musculation, force athlétique et culturisme;2;1;1;;;;;;0;4799;2471;656;1289;526;1291;2554;954
91540;91530;ST CHERON;48.5494,2.12823;FF de rugby;14;10;4;;;;;;0;4799;2471;656;1289;526;1291;2554;954
91540;91530;ST CHERON;48.5494,2.12823;FF des sports de billard;1;;1;;;;;;0;4799;2471;656;1289;526;1291;2554;954
91540;91530;ST CHERON;48.5494,2.12823;FF de vol à voile;2;;1;1;;;;;0;4799;2471;656;1289;526;1291;2554;954
91540;91530;ST CHERON;48.5494,2.12823;FF des clubs alpins et de montagne;1;;;1;;;;;0;4799;2471;656;1289;526;1291;2554;954
91540;91530;ST CHERON;48.5494,2.12823;F sportive et culturelle de France;10;;9;1;6;;5;1;0;4799;2471;656;1289;526;1291;2554;954
91568;91530;ST MAURICE MONTCOURONNE;48.5808852,2.1241465;FF de golf;24;1;12;11;4;;1;3;0;1641;805;238;458;109;517;917;207
91568;91530;ST MAURICE MONTCOURONNE;48.5808852,2.1241465;FF de rugby;7;5;2;;;;;;0;1641;805;238;458;109;517;917;207
91568;91530;ST MAURICE MONTCOURONNE;48.5808852,2.1241465;FF du sport travailliste;14;2;12;;2;;2;;0;1641;805;238;458;109;517;917;207
91568;91530;ST MAURICE MONTCOURONNE;48.5808852,2.1241465;Union nationale sportive Léo Lagrange;1;;1;;1;;1;;0;1641;805;238;458;109;517;917;207
91593;91530;SERMAISE;48.5359629,2.0806522;FF de football;63;37;23;2;2;1;1;;0;1680;862;261;448;152;497;883;299
91593;91530;SERMAISE;48.5359629,2.0806522;FF de gymnastique;1;1;;;1;1;;;0;1680;862;261;448;152;497;883;299
91593;91530;SERMAISE;48.5359629,2.0806522;FF de roller sports;4;2;2;;2;1;1;;0;1680;862;261;448;152;497;883;299
91630;91530;LE VAL ST GERMAIN;48.5655488,2.0598176;FF de handball;6;1;5;;2;;2;;0;1460;720;185;392;144;383;797;280
91630;91530;LE VAL ST GERMAIN;48.5655488,2.0598176;FF de natation;1;1;;;1;1;;;0;1460;720;185;392;144;383;797;280
91630;91530;LE VAL ST GERMAIN;48.5655488,2.0598176;FF de tennis de table;5;2;3;;1;1;;;0;1460;720;185;392;144;383;797;280
91630;91530;LE VAL ST GERMAIN;48.5655488,2.0598176;FF de la montagne et de l'escalade;2;2;;;;;;;0;1460;720;185;392;144;383;797;280
91204;91540;ECHARCON;48.5723372,2.4113865;FF de rugby;5;2;3;;1;;1;;0;793;398;107;240;51;215;469;109
91204;91540;ECHARCON;48.5723372,2.4113865;FF de danse;1;;1;;;;;;0;793;398;107;240;51;215;469;109
91244;91540;FONTENAY LE VICOMTE;48.5478012,2.399759;FF de canoë-kayak;1;;1;;;;;;0;1273;621;192;352;77;407;722;144
91244;91540;FONTENAY LE VICOMTE;48.5478012,2.399759;FF de taekwondo et disciplines associées;1;1;;;;;;;0;1273;621;192;352;77;407;722;144
91244;91540;FONTENAY LE VICOMTE;48.5478012,2.399759;FF de tennis de table;1;1;;;;;;;0;1273;621;192;352;77;407;722;144
91244;91540;FONTENAY LE VICOMTE;48.5478012,2.399759;FF de tir à l'arc;2;1;1;;1;1;;;0;1273;621;192;352;77;407;722;144
91244;91540;FONTENAY LE VICOMTE;48.5478012,2.399759;Union nationale sportive Léo Lagrange;1;;;1;1;;;1;0;1273;621;192;352;77;407;722;144
91386;91540;MENNECY;48.5590533,2.4383908;FF de ski;10;3;4;3;6;3;1;2;0;13395;6901;1865;3717;1319;3756;7241;2399
91386;91540;MENNECY;48.5590533,2.4383908;FF de tir à l'arc;42;17;22;3;9;3;5;1;0;13395;6901;1865;3717;1319;3756;7241;2399
91386;91540;MENNECY;48.5590533,2.4383908;FF de volley-ball;41;8;33;;16;3;13;;0;13395;6901;1865;3717;1319;3756;7241;2399
91386;91540;MENNECY;48.5590533,2.4383908;FF de rugby;98;62;36;;1;;1;;0;13395;6901;1865;3717;1319;3756;7241;2399
91386;91540;MENNECY;48.5590533,2.4383908;FF d'aïkido, d'aïkibudo et affinitaires;22;3;19;;;;;;0;13395;6901;1865;3717;1319;3756;7241;2399
